Date,Ford Motor Company (F),Apple Inc. (AAPL),The Procter & Gamble Company (PG),The Coca-Cola Company (KO),Canon Inc. (CAJ)
11/20/2003,9.206232,1.320212,33.137981,15.767119,27.844223
11/19/2003,9.32483,1.322803,33.370686,15.906291,27.308994
11/18/2003,9.347067,1.322155,33.224811,15.784091,27.80731
11/17/2003,9.421192,1.368797,33.356793,15.845191,27.825766
11/14/2003,9.606502,1.390174,33.242176,15.848585,28.453277
11/13/2003,9.739926,1.452363,33.464461,15.930052,28.933138
11/12/2003,9.680627,1.446532,33.690221,15.980969,28.551713
11/11/2003,9.124695,1.395356,33.318587,15.79088,28.853167
11/10/2003,9.057983,1.418677,33.342899,15.824824,29.437609
11/7/2003,9.035745,1.457545,33.624229,15.828219,29.277658
11/6/2003,8.976446,1.497708,33.884721,15.960602,28.957748
11/5/2003,9.020921,1.491878,33.79789,15.947023,29.775976
11/4/2003,9.132107,1.484105,33.811783,15.919869,30.544979
11/3/2003,9.057983,1.499652,33.863882,15.845191,30.446542
10/31/2003,8.991271,1.482809,34.138267,15.750147,30.114334
10/30/2003,9.006096,1.495765,34.013231,15.61437,31.375508
10/29/2003,9.213644,1.534633,33.780526,15.563453,30.85258
10/28/2003,9.117282,1.536576,33.863882,15.403916,30.32966
10/27/2003,8.837882,1.464023,33.620758,15.339421,30.194314
10/24/2003,8.74965,1.464023,33.363738,15.410705,29.849799
10/23/2003,8.889351,1.489287,33.047676,15.451437,30.046664
10/22/2003,8.712887,1.474388,33.085882,15.383548,30.544979
10/21/2003,8.948172,1.501595,33.087617,15.543087,30.791064
10/20/2003,9.10993,1.504186,33.177492,15.481987,30.557282
10/17/2003,8.918761,1.47374,33.253537,15.291899,29.917468
10/16/2003,9.073167,1.50613,33.284649,15.274927,30.994083
10/15/2003,8.926114,1.607834,33.056505,15.308871,30.298893
10/14/2003,8.786413,1.590343,33.180947,15.122177,31.01254
10/13/2003,8.801119,1.577388,33.011569,14.983006,30.544979
10/10/2003,8.602597,1.533985,33.042678,14.877779,30.298893
10/9/2003,8.60995,1.519086,32.835276,14.911723,30.095877
10/8/2003,8.455544,1.493822,32.831821,15.016951,29.216135
10/7/2003,8.396723,1.504186,32.8733,15.159516,30.729541
10/6/2003,8.374665,1.443941,32.49652,15.074656,31.154032
10/3/2003,8.38937,1.405073,32.804167,14.949062,30.883347
10/2/2003,8.102618,1.33252,32.658986,15.020345,29.511433
10/1/2003,8.161439,1.346772,32.48615,14.898145,30.206613
9/30/2003,7.918801,1.342237,32.085171,14.582463,29.972838
9/29/2003,8.036444,1.379809,32.112825,14.619802,30.36042
9/26/2003,8.087912,1.340294,31.704933,14.606224,29.640626
9/25/2003,8.198201,1.323451,31.857029,14.613013,29.400697
9/24/2003,8.279081,1.381105,31.92962,14.592647,30.218924
9/23/2003,8.47025,1.45301,31.908878,14.738607,30.975627
9/22/2003,8.433487,1.430337,31.867399,14.677508,30.760297
9/19/2003,8.462897,1.462727,32.03332,14.657141,32.144511
9/18/2003,8.624655,1.482161,32.233809,14.799706,32.575159
9/17/2003,8.448191,1.432929,31.974556,14.599435,32.113755
9/16/2003,8.551129,1.448476,32.005665,14.568885,31.898436
9/15/2003,8.35996,1.438759,31.711846,14.765763,30.975627
9/12/2003,8.529071,1.496413,31.770612,14.93209,31.006383
9/11/2003,8.411428,1.461432,31.64617,15.098416,30.391176
9/10/2003,8.367313,1.436815,31.442223,15.183277,30.514222
9/9/2003,8.551129,1.449124,31.507901,14.980607,31.190946
9/8/2003,8.698182,1.473092,31.670367,14.953585,30.637262
9/5/2003,8.624655,1.457545,31.449138,14.913052,29.899015
9/4/2003,8.727592,1.478922,31.604689,15.031275,29.892858
9/3/2003,8.77906,1.486696,30.695575,14.764427,30.95717
9/2/2003,9.051109,1.480218,30.446692,14.788072,30.926403
8/29/2003,8.49966,1.464671,30.173611,14.700249,29.812889
8/28/2003,8.411428,1.437463,30.211635,14.804962,29.60987
8/27/2003,8.558482,1.39147,30.159784,14.848873,29.443764
8/26/2003,8.38937,1.363614,30.304965,14.940074,29.714453
8/25/2003,8.146733,1.351306,30.135587,14.886029,29.579103
8/22/2003,8.257022,1.352602,29.973122,14.619181,29.58526
8/21/2003,8.38937,1.404426,29.969664,14.73065,30.403486
8/20/2003,8.24967,1.361023,30.20472,14.825228,29.899015
8/19/2003,8.13938,1.316325,30.349904,14.963718,29.831346
8/18/2003,8.014385,1.317621,30.557306,15.152876,29.173068
8/15/2003,7.918801,1.276809,30.80619,15.203543,29.06233
8/14/2003,7.911449,1.293652,30.754339,15.220433,29.591413
8/13/2003,7.948212,1.307256,30.802732,15.034652,29.037727
8/12/2003,7.88939,1.276162,30.906435,15.081943,29.191523
8/11/2003,7.874685,1.27357,30.80619,15.071808,29.382241
8/8/2003,7.874685,1.272275,30.792363,15.149498,28.859313
8/7/2003,7.882038,1.291061,30.48817,15.125853,28.779342
8/6/2003,7.830569,1.271627,30.695575,14.896162,28.484043
8/5/2003,7.734985,1.320212,30.256572,14.983986,28.391762
8/4/2003,7.97027,1.373979,30.363729,15.163009,28.791644
8/1/2003,8.014385,1.342885,29.969664,15.11572,29.566803
7/31/2003,8.132028,1.365558,30.374101,15.190033,30.151244
7/30/2003,7.830569,1.313734,30.33262,15.328523,29.148465
7/29/2003,7.88939,1.342237,30.107933,15.152876,29.456065
7/28/2003,7.90396,1.359727,30.526194,15.075187,29.160767
7/25/2003,7.991377,1.395356,30.954828,15.213677,29.406852
7/24/2003,7.780119,1.328633,30.498543,15.038031,28.477888
7/23/2003,7.714556,1.346772,30.730142,15.257588,28.477888
7/22/2003,7.707271,1.347419,30.937544,15.230566,28.717819
7/21/2003,7.685417,1.335111,30.820017,15.200166,28.213346
7/18/2003,8.005946,1.351306,31.041246,15.166388,29.006962
7/17/2003,7.88939,1.353897,30.467431,15.119098,29.283804
7/16/2003,8.005946,1.287174,30.619527,14.494202,30.354263
7/15/2003,8.479456,1.270331,30.521011,14.859007,29.831346
7/14/2003,8.239059,1.289118,30.380011,14.956963,30.194314
7/11/2003,8.224489,1.285879,30.455669,14.831984,29.683696
7/10/2003,8.107933,1.268388,30.383451,14.865761,29.886712
7/9/2003,8.100648,1.28847,30.435036,14.821851,30.704931
7/8/2003,8.129787,1.321507,30.985274,14.936697,31.437031
7/7/2003,8.151641,1.287174,31.222565,15.183277,32.003019
7/3/2003,7.918529,1.239237,30.937128,15.615637,30.452699
7/2/2003,7.918529,1.248306,30.988713,15.666304,29.892858
7/1/2003,7.882105,1.236646,30.937128,15.703461,29.037727
6/30/2003,8.005946,1.234703,30.668887,15.676437,28.084153
6/27/2003,8.035085,1.213325,30.665448,15.710215,28.360995
6/26/2003,8.18078,1.249602,31.047175,15.835195,28.373306
6/25/2003,8.166211,1.236646,31.188175,15.754127,28.299481
6/24/2003,8.268198,1.216564,31.769362,15.933151,28.657531
6/23/2003,8.231774,1.234703,31.466732,15.791283,28.590047
6/20/2003,8.392039,1.243772,31.373881,15.696705,29.129939
6/19/2003,8.217204,1.239885,31.091884,15.578481,29.086999
6/18/2003,8.392039,1.238589,31.480489,15.875729,29.571675
6/17/2003,8.508595,1.178344,31.600853,15.943285,29.700514
6/16/2003,8.18078,1.183526,31.776242,16.281067,28.718887
6/13/2003,7.991377,1.128464,31.353245,15.993952,28.657531
6/12/2003,8.20992,1.151137,31.232881,16.02773,28.749559
6/11/2003,8.253628,1.130407,31.122834,15.808172,28.602315
6/10/2003,8.013231,1.112917,31.157223,15.666304,27.123727
6/9/2003,7.663563,1.087652,31.146906,15.757075,26.847644
6/6/2003,7.801973,1.110973,31.226004,15.763799,26.939672
6/5/2003,7.721841,1.142715,31.425464,15.726818,26.381374
6/4/2003,7.692702,1.140124,31.765925,15.662943,26.688132
6/3/2003,7.787404,1.121338,31.655878,15.501573,27.050105
6/2/2003,8.064224,1.130407,31.40483,15.397355,26.921266
5/30/2003,7.648993,1.162797,31.57678,15.320032,26.221853
5/29/2003,7.343034,1.172514,31.339489,15.000654,25.810801
5/28/2003,7.466875,1.184174,31.563024,14.846009,25.215683
5/27/2003,7.386743,1.223042,31.332612,15.014102,25.111388
5/23/2003,6.964227,1.186766,30.882106,14.856094,25.215683
5/22/2003,7.080783,1.181583,30.806447,14.970398,24.878245
5/21/2003,7.044359,1.156319,30.754862,14.839285,24.30154
5/20/2003,7.007935,1.152432,30.72735,14.967036,24.896649
5/19/2003,7.15363,1.172514,30.961201,14.8292,24.442647
5/16/2003,7.299326,1.21786,31.060932,14.77541,24.632842
5/15/2003,7.255617,1.213325,30.916495,15.007378,24.798493
5/14/2003,7.299326,1.201665,30.469425,14.876266,24.730998
5/13/2003,7.386743,1.209438,30.197745,14.876266,25.14206
5/12/2003,7.313895,1.202313,30.565717,14.960312,25.6022
5/9/2003,7.204624,1.18547,30.778935,14.788858,26.068479
5/8/2003,7.226478,1.166036,30.648254,14.41569,25.037766
5/7/2003,7.284756,1.143363,30.899299,14.546803,25.540846
5/6/2003,7.30661,1.133646,30.847714,13.790383,26.02553
5/5/2003,7.32118,1.042307,30.99903,13.62565,25.258633
5/2/2003,7.313895,0.936068,31.00247,13.783659,25.18501
5/1/2003,7.270186,0.930238,30.906178,13.595394,24.393569
4/30/2003,7.503299,0.921168,30.899299,13.581947,24.608298
4/29/2003,7.44502,0.910804,31.243198,13.726508,24.26473
4/28/2003,7.329594,0.897848,31.188175,13.558414,24.326076
4/25/2003,7.18531,0.86481,30.655131,13.252483,23.651207
4/24/2003,7.574875,0.87064,30.906178,13.417215,22.872033
4/23/2003,7.834585,0.879709,31.14003,13.447472,22.448703
4/22/2003,7.44502,0.875175,31.339489,13.585308,21.957891
4/21/2003,7.156454,0.851206,30.754862,13.484453,21.571373
4/17/2003,6.788531,0.849911,30.6964,13.581947,21.626589
4/16/2003,6.658676,0.857684,30.641375,13.413854,21.577511
4/15/2003,6.02383,0.867401,30.909615,14.298024,21.503889
4/14/2003,6.124828,0.879709,30.79269,14.257682,21.154181
4/11/2003,5.843476,0.855093,30.535942,13.928219,21.160311
4/10/2003,5.699192,0.930885,30.38874,13.93158,21.779972
4/9/2003,5.728049,0.919225,30.566753,14.008903,21.632728
4/8/2003,5.699192,0.936068,30.775575,14.069417,21.687944
4/7/2003,5.807405,0.938659,30.607834,14.01899,22.17262
4/4/2003,5.691978,0.933477,30.861158,14.086227,21.865862
4/3/2003,5.684764,0.936716,30.618103,13.850896,22.148084
4/2/2003,5.59098,0.945785,30.850889,13.934943,22.148084
4/1/2003,5.396197,0.917282,30.645488,13.578585,21.743162
3/31/2003,5.425054,0.915986,30.484594,13.608841,21.528423
3/28/2003,5.345698,0.943841,30.344237,13.692888,22.117403
3/27/2003,5.468339,0.938659,30.392164,13.736593,22.614354
3/26/2003,5.518838,0.933477,30.238116,13.692888,22.516196
3/25/2003,5.50441,0.942546,30.131991,13.783659,22.313735
3/24/2003,5.45391,0.930885,29.974519,13.753402,22.528464
3/21/2003,5.785762,0.971697,30.433244,14.203892,22.454841
3/20/2003,5.410625,0.965867,30.125146,13.961837,22.258519
3/19/2003,5.50441,0.968458,30.097759,14.05597,22.411893
3/18/2003,5.446696,0.971697,29.65273,13.773573,22.283052
3/17/2003,5.186986,0.972344,29.269318,13.780297,22.233974
3/14/2003,4.876777,0.957445,28.550423,13.413854,21.743162
3/13/2003,5.143701,0.953558,28.57781,13.262569,21.295288
3/12/2003,5.10763,0.921168,28.054041,12.791907,21.117371
3/11/2003,4.76135,0.921816,27.626127,12.586834,20.694041
3/10/2003,5.042703,0.930885,27.314607,12.389642,21.141905
3/7/2003,5.208629,0.94125,27.715134,12.600203,21.442533
3/6/2003,5.374554,0.943193,27.437846,12.550069,21.602045
3/5/2003,5.598194,0.94708,27.725403,12.550069,21.970157
3/4/2003,5.583765,0.943193,27.348839,12.824132,22.111274
3/3/2003,5.821833,0.949024,27.667208,13.104879,22.332141
2/28/2003,6.002187,0.972344,28.023232,13.442445,22.056056
2/27/2003,6.009401,0.962627,28.276557,13.455813,22.123542
2/26/2003,5.850689,0.939307,28.259442,13.275333,21.767696
2/25/2003,5.829047,0.972992,28.440877,13.49592,22.148084
2/24/2003,5.980545,0.954854,28.375833,13.308755,22.276925
2/21/2003,6.088757,0.971697,28.83798,13.582818,22.283052
2/20/2003,6.240254,0.956797,28.567538,13.385626,22.350547
2/19/2003,6.362895,0.96198,28.755821,13.592844,22.074462
2/18/2003,6.442251,0.989187,28.964643,13.73656,22.184896
2/14/2003,6.269111,0.950319,28.65312,13.636293,22.332141
2/13/2003,6.088757,0.941898,28.310789,13.362231,21.865862
2/12/2003,6.312396,0.932181,28.523036,13.282018,21.841318
2/11/2003,6.384538,0.92959,28.478533,13.034692,21.534561
2/10/2003,6.456679,0.92959,29.05365,13.388969,21.595916
2/7/2003,6.348467,0.916634,28.748975,13.21183,21.338238
2/6/2003,6.485536,0.934772,29.046802,13.338835,21.614322
2/5/2003,6.557678,0.936068,29.200852,13.385626,21.859724
2/4/2003,6.499965,0.945785,29.409675,13.479209,21.344368
2/3/2003,6.637034,0.949672,29.344631,13.419049,21.859724
1/31/2003,6.572106,0.930238,29.293281,13.522658,21.718618
1/30/2003,6.499965,0.927646,28.926986,13.101537,21.694073
1/29/2003,6.774103,0.967162,29.122115,13.552738,21.528423
1/28/2003,6.831816,0.944489,29.098152,13.73656,21.620451
1/27/2003,6.760429,0.915338,28.430607,13.967175,21.503889
1/24/2003,6.960314,0.893961,28.831134,14.314767,22.178758
1/23/2003,7.145923,0.917929,29.245355,14.672385,23.086771
1/22/2003,6.953175,0.899143,29.142654,14.889629,22.773875
1/21/2003,7.238727,0.908212,29.303551,14.946448,23.105177
1/17/2003,7.253004,0.913395,29.654471,15.073452,23.283093
1/16/2003,7.445752,0.94708,29.596553,15.263958,23.755501
1/15/2003,7.352948,0.934772,29.266074,15.006608,23.786184
1/14/2003,7.517139,0.946433,29.422796,15.284012,23.896617
1/13/2003,7.552833,0.947728,29.364877,15.294039,23.651207
1/10/2003,7.495723,0.953558,29.344434,15.106875,23.620533
1/9/2003,7.302976,0.950967,29.225189,14.882945,23.571446
1/8/2003,7.145923,0.942546,29.027583,14.729202,23.332173
1/7/2003,7.231588,0.96198,29.467086,14.826127,23.792313
1/6/2003,7.188755,0.965219,29.927029,15.013291,24.007051
1/3/2003,6.910343,0.965219,29.589738,14.953132,23.405796
1/2/2003,7.095951,0.958741,29.916809,14.989896,23.209471
12/31/2002,6.639069,0.928294,29.279703,14.652331,22.608224
12/30/2002,6.853233,0.911451,29.334213,14.542037,22.645036
12/27/2002,6.838955,0.910804,29.487529,14.528669,22.730927
12/26/2002,6.988869,0.932829,29.787344,14.755941,22.790439
12/24/2002,6.853233,0.930238,29.821413,14.782678,22.486573
12/23/2002,6.874649,0.938659,29.875926,14.836154,22.102135
12/20/2002,6.98173,0.915986,29.872519,14.732545,21.90686
12/19/2002,6.98173,0.919873,29.197933,14.745913,22.224177
12/18/2002,6.931759,0.943841,29.766903,14.886288,22.34012
12/17/2002,7.053119,0.976879,29.777123,15.013291,22.852704
12/16/2002,7.095951,0.96198,29.998578,15.284012,23.55445
12/13/2002,6.92462,0.958093,29.780531,15.324119,23.371386
12/12/2002,7.031702,0.984005,29.879332,15.330803,23.615475
12/11/2002,6.910343,1.003439,29.797564,15.62492,23.700903
12/10/2002,6.86751,0.989835,29.862298,15.541364,23.572757
12/9/2002,6.746151,0.955502,29.429608,15.073452,23.218837
12/6/2002,7.053119,0.968458,29.283108,15.173719,23.43241
12/5/2002,7.153062,0.947728,29.037806,15.050056,23.176117
12/4/2002,7.245865,0.969753,29.31718,15.253932,22.913721
12/3/2002,7.110229,0.982061,28.785687,15.006608,23.182223
12/2/2002,8.173907,0.983357,28.209907,15.106875,23.127303
11/29/2002,8.123936,1.004086,28.799315,15.253932,23.462917
11/27/2002,7.874078,1.018338,28.969665,15.451124,24.054834
11/26/2002,7.724164,0.998256,28.761838,14.973185,23.371386
11/25/2002,7.766997,1.034533,29.177492,15.009949,23.615475
11/22/2002,7.288698,1.037124,29.49775,15.109771,23.493434
11/21/2002,7.367225,1.059149,29.548855,15.22623,24.103648
11/20/2002,6.374934,1.00603,29.978135,15.332708,23.340877
11/19/2002,6.10366,0.989187,29.674912,15.435857,23.469022
11/18/2002,6.28213,1.013803,29.351249,15.279468,23.456822
11/15/2002,6.175048,1.033237,29.736238,15.296107,23.902276
11/14/2002,6.28213,1.05591,29.46368,15.019931,23.737517
11/13/2002,6.082244,1.009917,29.232005,15.049878,23.096786
11/12/2002,6.160771,1.013156,29.099132,14.743756,23.127303
11/11/2002,6.067966,0.982061,29.385318,14.826942,22.492669
11/8/2002,6.239297,1.026112,29.875926,14.813632,22.913721
11/7/2002,6.28213,1.036476,29.98495,14.913454,22.779478
11/6/2002,6.674763,1.115508,29.933845,15.106444,23.462917
11/5/2002,6.353517,1.094778,30.233659,15.425875,23.645983
11/4/2002,6.110799,1.09413,29.470493,15.206266,23.218837
11/1/2002,6.017995,1.059797,29.978135,15.582264,23.096786
10/31/2002,6.039411,1.041011,30.134856,15.465804,22.431654
10/30/2002,6.010856,1.035181,30.301801,15.588918,22.291298
10/29/2002,5.889497,1.0002,30.325649,15.43253,21.479711
10/28/2002,6.192788,1.011212,29.214969,15.282797,21.430888
10/25/2002,6.150469,0.998904,30.220031,15.628848,21.205113
10/24/2002,6.249214,0.951615,30.254103,15.602228,20.491156
10/23/2002,6.467866,0.963923,31.00364,15.951606,20.777958
10/22/2002,6.630092,0.952263,30.778778,15.931642,20.271478
10/21/2002,6.735892,0.943193,31.409073,15.97157,21.052556
10/18/2002,5.826017,0.928942,31.259165,15.435857,20.808465
10/17/2002,5.988243,0.914043,30.778778,15.272815,20.503358
10/16/2002,5.826017,0.943193,30.833291,15.705378,19.752789
10/15/2002,6.256268,0.982061,30.666348,17.46225,20.22876
10/14/2002,5.593258,0.956797,30.961413,17.485542,19.19139
10/11/2002,5.868337,0.939955,30.6053,17.119527,19.319537
10/10/2002,5.3605,0.914043,30.181357,17.122854,18.672701
10/9/2002,5.043102,0.880357,29.910035,17.179421,18.453022
10/8/2002,5.466299,0.886187,30.286496,17.342463,18.550661
10/7/2002,5.995296,0.892017,30.161008,16.680309,18.398103
10/4/2002,6.108149,0.90886,30.021954,16.93652,19.527005
10/3/2002,6.460813,0.926351,30.459463,16.843352,19.362246
10/2/2002,6.580719,0.917929,30.713829,16.603779,19.118164
10/1/2002,6.982756,0.939955,30.920713,16.657018,20.265372
9/30/2002,6.912224,0.939307,30.313627,15.958261,19.447682
9/27/2002,6.792318,0.953558,29.889684,16.134614,20.027387
9/26/2002,7.130875,0.952263,30.778269,16.114649,19.893136
9/25/2002,7.03213,0.967162,30.218664,16.134614,20.22876
9/24/2002,6.587772,0.948376,29.859161,15.705378,19.83212
9/23/2002,6.813477,0.96198,30.774877,15.638829,20.259267
9/20/2002,6.891064,0.963275,30.893581,15.811855,20.497253
9/19/2002,6.961597,0.944489,30.903757,15.861765,20.173841
9/18/2002,7.236675,0.972992,31.236127,16.404134,21.357662
9/17/2002,7.384794,0.958741,31.222561,16.287675,20.759651
9/16/2002,7.539966,0.939307,31.541367,16.863317,20.93661
9/13/2002,7.511753,0.917929,31.202212,16.520594,20.906103
9/12/2002,7.681032,0.915986,30.930888,16.487319,20.576584
9/11/2002,7.871471,0.925703,31.161513,17.003067,20.430132
9/10/2002,7.688085,0.928294,31.032635,16.893265,20.472851
9/9/2002,7.617553,0.930885,30.812184,16.687774,20.204348
9/6/2002,7.194355,0.931533,30.506945,16.535314,19.917548
9/5/2002,7.539966,0.918577,30.47303,16.356339,19.862629
9/4/2002,7.793885,0.938011,30.03552,16.73749,20.045694
9/3/2002,7.716298,0.910156,29.350429,16.545257,20.051799
8/30/2002,8.301722,0.955502,30.066045,16.903208,20.893901
8/29/2002,8.202976,0.952263,29.801505,16.704347,21.229517
8/28/2002,8.202976,0.952263,30.432333,16.996009,20.930515
8/27/2002,8.386361,0.96198,30.662958,17.40699,22.059417
8/26/2002,8.520374,1.00603,30.659566,17.569392,22.39504
8/23/2002,8.308775,1.018986,30.608692,17.466648,22.071619
8/22/2002,8.583853,1.034533,30.781662,17.367218,22.211975
8/21/2002,8.463947,1.04425,30.825751,17.479906,22.303508
8/20/2002,8.400468,1.030646,30.595126,17.112012,22.028909
8/19/2002,8.55564,1.035181,30.947846,17.135213,22.059417
8/16/2002,8.033697,1.024168,30.859666,17.297615,21.998393
8/15/2002,8.188869,1.011212,30.971587,17.039096,21.778712
8/14/2002,8.005484,0.982709,31.50406,17.218071,21.613955
8/13/2002,8.068963,0.945137,30.544252,16.657945,21.272234
8/12/2002,8.210029,0.971049,30.812184,16.840235,21.973989
8/9/2002,8.351095,0.971697,30.910539,16.936351,22.089924
8/8/2002,8.407521,0.991131,30.812184,16.843549,21.38818
8/7/2002,8.661439,0.97364,30.161008,16.24365,21.327153
8/6/2002,8.5768,0.954854,29.750632,15.865814,20.161639
8/5/2002,8.294669,0.906269,29.845594,16.028218,19.905347
8/2/2002,8.781345,0.936068,30.469637,16.604915,20.570479
8/1/2002,9.204543,0.958741,29.801505,16.548572,20.259267
7/31/2002,9.500781,0.988539,30.181357,16.551886,20.686425
7/30/2002,9.239809,0.999552,29.601403,15.958617,20.594891
7/29/2002,9.190811,0.972992,29.581054,16.382854,19.88704
7/26/2002,8.819818,0.928942,28.556806,15.726612,19.435472
7/25/2002,8.791819,0.930238,28.834913,15.76307,20.045694
7/24/2002,8.847818,0.984653,27.895456,15.52775,20.564383
7/23/2002,8.469826,0.937363,26.864426,14.775393,20.533867
7/22/2002,8.588823,0.966514,26.396394,15.209572,21.083064
7/19/2002,8.672821,0.969105,25.253442,14.944424,20.961022
7/18/2002,8.966815,0.971049,27.264629,15.885701,22.120442
7/17/2002,8.76382,1.012508,27.156099,16.571772,21.638365
7/16/2002,8.74982,1.156967,27.417248,16.694403,20.961022
7/15/2002,8.959815,1.180935,27.771564,17.234643,21.662777
7/12/2002,8.826818,1.134294,28.220362,16.919779,22.059417
