Date,Sirius XM Holdings Inc. (SIRI),Comcast Corporation (CMCSA),McDonald's Corporation (MCD),FedEx Corporation (FDX),"Wal-Mart Stores, Inc. (WMT)"
4/20/2004,3.714558,8.474165,18.103454,68.157258,43.981063
4/19/2004,3.890511,8.666375,18.239828,68.950543,44.185451
4/16/2004,3.675458,8.547657,18.723949,69.529177,44.23844
4/15/2004,3.695008,8.536351,18.362563,69.949149,43.746399
4/14/2004,3.665683,8.663548,18.410293,69.771831,43.466311
4/13/2004,3.675458,8.476992,19.276259,69.361187,42.747173
4/12/2004,3.861186,8.575924,19.787656,69.818491,43.405753
4/8/2004,3.753659,8.264997,19.549004,68.894548,42.913709
4/7/2004,3.929612,8.281956,19.705832,70.05181,43.890225
4/6/2004,3.802535,8.426113,19.780837,70.686439,44.677495
4/5/2004,3.665683,8.414807,20.01949,70.499787,44.389838
4/2/2004,3.470179,8.222598,19.733107,70.994423,44.359558
4/1/2004,3.382203,8.24521,19.712651,69.809163,44.170311
3/31/2004,3.323552,8.12932,19.480817,70.145144,45.184676
3/30/2004,3.235576,8.185852,19.542185,69.641173,45.419344
3/29/2004,3.216025,8.194331,19.412631,69.053204,45.517753
3/26/2004,3.16715,8.264997,19.003514,67.933274,44.97272
3/25/2004,3.108499,8.047348,19.398995,68.138596,45.283085
3/24/2004,3.020522,7.914497,18.887598,66.309373,44.344421
3/23/2004,3.030297,7.959723,18.928509,66.813336,44.064333
3/22/2004,2.981422,8.069961,19.330808,66.328035,43.981063
3/19/2004,3.088949,8.101053,19.160342,66.524022,44.359558
3/18/2004,3.059623,8.177372,19.105793,67.177321,44.616934
3/17/2004,3.069398,8.205638,19.56946,66.813336,44.170311
3/16/2004,3.000972,8.197158,19.542185,63.864183,43.78425
3/15/2004,2.922771,8.191505,19.398995,62.622922,43.73138
3/12/2004,2.981422,8.335662,19.780837,63.313545,44.169448
3/11/2004,2.805469,8.211291,19.56946,61.8483,43.73138
3/10/2004,2.815244,8.423287,19.712651,61.782971,44.380929
3/9/2004,2.854345,8.445899,19.760381,63.976179,45.528972
3/8/2004,2.942321,8.479819,19.985396,64.358819,45.664925
3/5/2004,2.981422,8.604189,20.353602,64.806406,45.498763
3/4/2004,2.922771,8.680508,19.664921,64.107056,46.110547
3/3/2004,2.893445,8.592883,19.699013,64.563962,45.589397
3/2/2004,2.88367,8.460032,19.378538,64.75046,44.97761
3/1/2004,2.932546,8.564617,19.37172,64.508017,45.657373
2/27/2004,2.873895,8.465686,19.296714,64.041784,44.985164
2/26/2004,2.932546,8.465686,19.296714,64.135029,44.864318
2/25/2004,2.912996,8.460032,19.051245,63.929885,45.226857
2/24/2004,2.639291,8.428939,18.839866,64.125702,45.279727
2/23/2004,2.727268,8.341315,18.935328,64.004484,45.355255
2/20/2004,2.815244,8.530698,18.519391,64.349499,44.886975
2/19/2004,2.834795,8.550484,18.580759,64.125702,44.09392
2/18/2004,2.88367,8.705947,18.444386,64.06043,43.202676
2/17/2004,2.942321,8.691814,18.410293,64.601262,43.444369
2/13/2004,2.893445,8.451552,18.158003,64.256254,42.538018
2/12/2004,3.040073,8.496779,18.192097,64.685188,43.036511
2/11/2004,2.942321,8.827491,18.444386,65.095468,43.104487
2/10/2004,2.952096,9.590675,18.260284,63.967185,43.45192
2/9/2004,2.834795,9.398465,18.348925,63.081344,43.29331
2/6/2004,2.737043,9.435212,18.519391,61.663992,43.489687
2/5/2004,2.639291,9.415425,18.205735,60.535708,42.485148
2/4/2004,2.570865,9.474784,18.007994,60.824778,41.835597
2/3/2004,2.717493,9.551102,17.83071,62.26077,41.548585
2/2/2004,2.727268,9.635901,17.721612,62.633758,41.306892
1/30/2004,2.639291,9.638727,17.551146,62.736329,40.672447
1/29/2004,2.697942,9.780058,17.387499,63.687449,41.148282
1/28/2004,2.746818,9.596328,16.951107,63.724741,40.23438
1/27/2004,2.903221,9.952481,17.353407,64.573289,41.110518
1/26/2004,2.991197,10.189915,17.23749,64.853032,41.24647
1/23/2004,3.069398,10.023145,17.217033,64.927624,40.944353
1/22/2004,3.20625,10.147516,17.312494,64.843705,40.166403
1/21/2004,2.961871,10.212528,17.401137,65.272639,40.370332
1/20/2004,2.971647,10.071198,17.162485,64.526663,39.992687
1/16/2004,3.079173,10.141863,17.257945,65.216693,40.39299
1/15/2004,3.059623,10.10229,17.148847,64.638561,40.400545
1/14/2004,3.157375,10.130557,17.094298,64.377472,40.136191
1/13/2004,3.088949,10.040105,16.801097,64.340173,39.849179
1/12/2004,3.225801,9.99488,17.121573,63.584877,39.660357
1/9/2004,3.362653,9.938348,17.148847,60.647607,39.577277
1/8/2004,3.284451,9.890295,17.387499,61.897108,40.226825
1/7/2004,3.098724,9.664167,17.326131,62.409968,40.39299
1/6/2004,3.284451,9.412599,17.271582,63.034718,40.28725
1/5/2004,3.421304,9.401293,17.067024,63.36108,39.365793
1/2/2004,3.734109,9.316494,16.903377,63.305134,39.501746
12/31/2003,3.088949,9.268442,16.930651,62.941473,40.068215
12/30/2003,2.981422,9.115805,16.896558,64.340173,39.864286
12/29/2003,2.52199,9.172337,16.773823,65.216693,39.954923
12/26/2003,2.297161,9.053619,16.426073,64.209628,39.667911
12/24/2003,2.346037,9.002741,16.33743,64.172328,39.607486
12/23/2003,2.150534,9.031007,17.23749,64.330846,39.856734
12/22/2003,2.140759,9.110151,17.155666,64.619915,40.083321
12/19/2003,2.160309,9.022527,16.569263,64.741133,39.53951
12/18/2003,2.130984,9.022527,16.917014,64.992896,39.728333
12/17/2003,2.101658,8.917942,16.705636,66.214432,39.199631
12/16/2003,2.21896,9.03666,16.964744,69.291566,38.746455
12/15/2003,2.189634,8.965995,17.33295,69.151702,38.256377
12/12/2003,2.140759,8.974475,17.578421,68.769387,39.583361
12/11/2003,2.121208,8.926422,17.592057,68.247208,39.817092
12/10/2003,2.072332,8.841624,17.421592,67.174871,39.922647
12/9/2003,2.111433,8.892503,17.33295,66.857835,39.666298
12/8/2003,2.082108,8.957515,17.469323,67.305041,40.261934
12/5/2003,2.072332,8.923596,17.721612,67.575231,40.32225
12/4/2003,2.101658,9.016874,18.110273,67.929276,39.975425
12/3/2003,2.062557,8.937729,18.042087,68.190147,39.726614
12/2/2003,2.130984,8.92077,18.055724,68.553505,39.975425
12/1/2003,2.150534,8.940555,17.967083,68.478968,41.091298
11/28/2003,2.033232,8.932076,17.476141,67.733616,41.950822
11/26/2003,1.93548,8.971648,17.312494,66.839198,41.996061
11/25/2003,1.89638,8.988608,17.564784,66.969633,42.252411
11/24/2003,1.867054,9.098845,17.48296,66.373354,42.28257
11/21/2003,1.945256,8.926422,17.026111,65.665277,41.32503
11/20/2003,1.974581,8.720081,16.828372,69.326806,41.52106
11/19/2003,2.062557,8.844451,16.807916,69.783331,41.626615
11/18/2003,2.179859,8.694641,16.84201,69.913766,41.257172
11/17/2003,2.101658,8.960342,17.046568,70.817503,41.468283
11/14/2003,2.179859,8.965995,17.510235,71.646704,41.468283
11/13/2003,2.189634,8.994261,17.776161,71.814408,41.860347
11/12/2003,2.130984,9.014047,17.892077,71.162223,43.70003
11/11/2003,2.091883,8.997087,17.523872,70.864084,43.941299
11/10/2003,2.160309,9.243002,17.45673,71.441732,43.820664
11/7/2003,2.326487,9.418252,17.463445,71.646704,44.046854
11/6/2003,2.297161,9.285401,17.443302,71.888945,44.19011
11/5/2003,2.209185,9.248656,17.557442,70.780235,43.66987
11/4/2003,2.228735,9.257136,17.530586,70.817503,44.227808
11/3/2003,2.316711,9.449345,17.047168,71.050425,44.514317
10/31/2003,2.297161,9.573715,16.785318,70.584582,44.44646
10/30/2003,2.25806,9.440865,16.604036,68.870275,44.333363
10/29/2003,2.297161,9.50305,16.523467,68.050393,44.371061
10/28/2003,2.21896,9.50305,16.516753,68.17151,44.303204
10/27/2003,2.385137,9.161031,16.281758,67.081438,43.571856
10/24/2003,2.326487,9.087539,16.241474,67.60318,43.813126
10/23/2003,2.443788,9.059273,16.113905,67.221192,44.257968
10/22/2003,2.56109,9.014047,16.046763,67.258461,43.911143
10/21/2003,2.502439,9.206256,15.939337,67.640449,44.46154
10/20/2003,2.453563,9.104499,16.234759,67.63113,44.484158
10/17/2003,2.355812,9.110151,16.214617,67.966538,44.363523
10/16/2003,2.316711,9.367373,16.113905,68.860963,44.778205
10/15/2003,2.140759,9.172337,16.060192,68.264677,44.536935
10/14/2003,2.277611,9.166684,16.375755,68.618722,44.732969
10/13/2003,2.228735,9.059273,16.436183,66.47584,44.44646
10/10/2003,2.023457,9.064926,16.308615,63.876434,44.046854
10/9/2003,1.89638,8.884023,16.254901,64.100044,44.453998
10/8/2003,1.906155,8.841624,16.214617,62.972697,44.122253
10/7/2003,1.827954,9.110151,16.597322,62.767731,44.408762
10/6/2003,1.827954,9.166684,16.181046,63.168357,43.722651
10/3/2003,1.827954,9.166684,16.288472,62.339156,43.338125
10/2/2003,1.857279,9.025354,16.301901,60.969576,43.021459
10/1/2003,1.808403,8.985781,16.254901,61.267715,42.953602
9/30/2003,1.779078,8.711601,15.805056,60.02857,42.042736
9/29/2003,1.808403,8.722907,15.932623,60.391928,43.081573
9/26/2003,1.749752,8.440246,15.84534,59.432292,42.757877
9/25/2003,1.876829,8.581576,15.684201,59.907454,42.825628
9/24/2003,1.89638,8.640935,16.066906,60.736654,42.622377
9/23/2003,1.974581,8.932076,16.046763,62.143496,43.375156
9/22/2003,1.906155,8.638108,15.865482,61.481999,42.961128
9/19/2003,1.93548,8.819011,16.060192,61.72424,43.766602
9/18/2003,1.798628,8.89533,16.053478,63.913702,44.030077
9/17/2003,1.798628,8.884023,15.946052,61.96648,43.352574
9/16/2003,1.642226,8.816185,15.946052,61.565855,43.97738
9/15/2003,1.652001,8.471339,15.771484,60.541001,43.473019
9/12/2003,1.642226,8.604189,15.76477,60.783234,43.269768
9/11/2003,1.681326,8.629628,15.912482,60.801872,43.284824
9/10/2003,1.671551,8.581576,15.576775,60.671437,42.795516
9/9/2003,1.739977,8.74552,15.838626,61.267715,42.953602
9/8/2003,1.642226,8.646589,15.677487,62.01306,44.105354
9/5/2003,1.622675,8.488299,15.643916,62.078281,44.331187
9/4/2003,1.622675,8.666375,15.704343,62.608944,45.226996
9/3/2003,1.6129,8.389367,15.234355,63.260633,45.151717
9/2/2003,1.583575,8.349795,15.106786,63.577172,45.106549
8/29/2003,1.642226,8.41198,15.053073,62.469294,44.541964
8/28/2003,1.622675,8.293262,15.006074,62.404125,44.639826
8/27/2003,1.564025,8.284783,15.14707,61.352112,44.496799
8/26/2003,1.544474,8.233904,14.972503,61.51969,44.48927
8/25/2003,1.544474,8.168892,14.905363,61.789677,44.48927
8/22/2003,1.554249,8.061481,14.737509,62.459982,43.962326
8/21/2003,1.534699,8.281956,15.106786,63.614413,44.55702
8/20/2003,1.515149,8.239557,15.442492,62.90686,44.248381
8/19/2003,1.544474,8.284783,15.361922,63.446835,44.32366
8/18/2003,1.5738,8.313049,15.254496,62.90686,44.353769
8/15/2003,1.603125,8.332835,15.429064,62.711353,43.73649
8/14/2003,1.6129,8.41198,15.408922,62.376197,43.608519
8/13/2003,1.632451,8.406327,15.556632,62.255171,43.713908
8/12/2003,1.661776,8.513738,15.972909,62.264476,44.263437
8/11/2003,1.622675,8.380887,15.952766,61.454521,43.43538
8/8/2003,1.583575,8.276303,16.040049,60.700416,43.488075
8/7/2003,1.495598,8.273477,14.811364,59.927701,42.908434
8/6/2003,1.671551,8.199985,14.650225,59.81598,41.959933
8/5/2003,1.906155,8.250863,14.77108,59.592545,41.628708
8/4/2003,1.876829,8.539177,15.160499,60.234922,42.027683
8/1/2003,1.769303,8.592883,15.422349,60.197688,41.606126
7/31/2003,1.739977,8.615496,15.449207,59.946318,42.087904
7/30/2003,1.730202,8.711601,15.039644,59.424967,42.080378
7/29/2003,1.769303,8.74552,14.871791,60.355955,41.771738
7/28/2003,1.847504,8.536351,14.274234,60.663182,42.276099
7/25/2003,1.59335,8.595709,14.395089,60.746968,42.298682
7/24/2003,1.6129,8.324355,14.15338,60.095279,41.877127
7/23/2003,1.59335,8.573096,14.240663,60.476981,42.532044
7/22/2003,1.632451,8.609843,14.15338,60.504909,42.833157
7/21/2003,1.642226,8.57027,14.012384,61.445209,42.125543
7/18/2003,1.671551,8.802052,14.361517,60.812137,42.908434
7/17/2003,1.632451,8.697468,13.757246,59.694954,42.005098
7/16/2003,1.700877,8.963168,14.180237,59.67633,42.644962
7/15/2003,1.739977,9.149724,14.15338,59.881149,43.149323
7/14/2003,1.769303,9.240176,14.717367,59.862532,42.644962
7/11/2003,1.779078,9.03666,15.160499,59.341178,42.554627
7/10/2003,1.779078,8.965995,14.945647,59.434275,41.877127
7/9/2003,1.798628,9.161031,15.341781,59.918389,41.974986
7/8/2003,1.730202,9.310841,15.308209,59.890461,42.682601
7/7/2003,1.720427,9.313668,15.375351,58.624316,42.569683
7/3/2003,1.798628,8.768133,15.187356,57.274383,41.372763
7/2/2003,1.730202,8.640935,15.254496,57.879523,41.952404
7/1/2003,1.661776,8.615496,14.730795,57.339552,40.913567
6/30/2003,1.652001,8.530698,14.811364,57.749185,40.401677
6/27/2003,1.622675,8.618322,15.019503,58.223991,40.499539
6/26/2003,1.5738,8.770959,15.073216,58.11227,40.943679
6/25/2003,1.622675,8.598536,14.932218,55.579985,40.785596
6/24/2003,1.661776,8.615496,15.126929,56.296846,41.101762
6/23/2003,1.739977,8.74552,15.019503,57.711949,40.454374
6/20/2003,1.691102,8.89533,14.784508,58.661553,40.845817
6/19/2003,1.769303,8.85293,14.475658,59.136359,41.018959
6/18/2003,1.847504,9.274095,14.80465,60.048727,41.583543
6/17/2003,1.876829,9.49457,14.905363,60.048727,41.380293
6/16/2003,1.739977,9.763098,14.905363,60.644559,41.523086
6/13/2003,1.808403,9.505877,14.408516,59.452895,40.643775
6/12/2003,1.964806,9.579369,14.515943,60.486292,41.357744
6/11/2003,2.003906,9.285401,14.529371,60.039415,41.628302
6/10/2003,1.984356,8.923596,14.549513,59.276005,41.154826
6/9/2003,2.003906,8.796398,14.012384,58.419496,40.425825
6/6/2003,2.101658,8.779439,14.139951,58.800898,40.29806
6/5/2003,2.013682,9.059273,12.944837,60.000917,41.049609
6/4/2003,2.043007,8.889677,12.750127,59.749753,40.478433
6/3/2003,2.297161,8.607016,12.870982,58.596246,39.719367
6/2/2003,1.906155,8.640935,12.6897,60.103244,39.426263
5/30/2003,1.564025,8.482645,12.57556,59.517188,39.538997
5/29/2003,1.319646,8.592883,12.313709,58.261356,39.689307
5/28/2003,1.358746,8.426113,12.259996,57.879955,40.095141
5/27/2003,1.358746,8.522218,11.931004,57.759022,39.456326
5/23/2003,1.29032,8.488299,11.951146,56.875287,39.080551
5/22/2003,1.212119,8.74552,11.749722,55.972946,39.756947
5/21/2003,1.045941,8.705947,11.615439,55.721783,39.523965
5/20/2003,1.104592,8.556137,11.380446,56.745053,39.689307
5/19/2003,1.27077,8.553311,12.192855,56.540398,39.43378
5/16/2003,1.339196,8.835971,12.434564,58.140423,39.771975
5/15/2003,1.378297,8.720081,12.488277,57.740417,40.403276
5/14/2003,1.319646,8.445899,12.461419,57.461343,40.508496
5/13/2003,1.202344,8.567444,12.26671,58.428801,41.703459
5/12/2003,1.036166,8.722907,12.280139,58.921831,42.612833
5/9/2003,0.94819,8.793572,11.803435,57.721811,41.936437
5/8/2003,1.016616,8.542004,11.581869,56.540398,41.342713
5/7/2003,1.085042,8.598536,11.675867,56.921799,41.395324
5/6/2003,1.173018,8.479819,12.004859,57.359016,42.019108
5/5/2003,0.879764,8.344142,11.743008,57.424133,41.771098
5/2/2003,0.811338,8.618322,11.81015,56.50319,42.199481
5/1/2003,0.772237,9.002741,11.521442,55.117121,42.041654
4/30/2003,0.723361,9.016874,11.481158,55.703178,42.327243
4/29/2003,0.713586,8.889677,11.602012,55.452011,42.522647
4/28/2003,0.703811,8.957515,11.367017,55.749689,42.154387
4/25/2003,0.684261,8.968822,10.615035,54.689208,41.335199
4/24/2003,0.713586,9.039487,10.68889,55.145027,41.417869
4/23/2003,0.752687,9.079059,10.641892,54.54967,42.071716
4/22/2003,0.694036,8.974475,10.776173,54.465948,42.079233
4/21/2003,0.694036,8.621149,10.749318,53.517096,41.320167
4/17/2003,0.713586,8.612669,10.742603,54.791536,41.643334
4/16/2003,0.654935,8.41198,10.57475,54.121757,40.989487
4/15/2003,0.64516,8.502432,10.641892,55.303171,41.553148
4/14/2003,0.635385,8.363928,10.541179,54.214781,39.569059
4/11/2003,0.615835,8.098227,10.594892,53.451979,39.817069
4/10/2003,0.62561,8.406327,10.608321,52.28917,41.019549
4/9/2003,0.635385,8.219771,10.406897,52.075214,40.358185
4/8/2003,0.654935,8.380887,10.635177,51.731023,41.004518
4/7/2003,0.66471,8.355448,10.608321,52.205448,40.824145
4/4/2003,0.654935,8.445899,9.769055,51.954281,41.034578
4/3/2003,0.64516,8.264997,9.453491,52.168241,40.621226
4/2/2003,0.684261,8.375235,9.61463,52.958949,40.636258
4/1/2003,0.703811,8.267823,9.433349,51.396134,39.396201
3/31/2003,0.713586,8.081267,9.708628,51.228689,39.103097
3/28/2003,0.654935,8.273477,9.963765,52.558943,39.929803
3/27/2003,0.674486,8.358275,9.735484,52.698481,40.237938
3/26/2003,0.654935,8.222598,9.554203,52.279869,40.080113
3/25/2003,0.615835,8.284783,9.507204,51.982191,40.185329
3/24/2003,0.518083,8.089747,9.41992,51.591485,39.471357
3/21/2003,0.566959,8.705947,9.836196,53.265929,41.087186
3/20/2003,0.576734,8.440246,9.654915,52.838016,39.914771
3/19/2003,0.518083,8.454379,9.782483,51.331017,39.869677
3/18/2003,0.439882,8.259343,9.607916,48.075153,39.200798
3/17/2003,0.430107,8.304569,9.198354,47.823986,38.990728
3/14/2003,0.400781,8.058654,9.090928,46.326288,37.032563
3/13/2003,0.410556,7.985163,8.594083,46.530944,37.17511
3/12/2003,0.400781,7.558345,8.312089,45.582092,35.637089
3/11/2003,0.439882,7.600744,8.372517,46.205355,35.111911
3/10/2003,0.478983,7.722288,8.392659,46.149543,35.359496
3/7/2003,0.459432,7.95407,8.607511,47.293746,36.102246
3/6/2003,0.478983,7.801433,8.466514,47.470492,35.562065
3/5/2003,0.518083,8.084094,8.573941,47.80538,35.922187
3/4/2003,0.694036,7.925804,8.667938,48.10277,35.186938
3/3/2003,0.782012,8.038868,8.855933,48.651082,35.854664
2/28/2003,0.742912,8.259343,9.137927,47.768209,36.057233
2/27/2003,0.752687,8.019082,8.896218,46.783105,36.132257
2/26/2003,0.762462,7.490506,8.600797,46.652998,35.884675
2/25/2003,0.821113,7.665756,8.829077,46.327726,36.334826
2/24/2003,0.860213,7.199366,8.909647,45.946695,35.742124
2/21/2003,0.860213,7.569651,9.117785,47.675273,36.687447
2/20/2003,0.860213,7.346349,8.983502,47.350005,36.072238
2/19/2003,0.830888,7.414188,9.064072,48.047011,36.589913
2/18/2003,0.909089,7.62901,9.030501,48.474508,36.822493
2/14/2003,0.733137,7.366136,9.144641,48.047011,36.87501
2/13/2003,0.723361,7.018463,9.11107,46.885333,35.742124
2/12/2003,0.791787,6.916706,9.285638,47.275655,35.899677
2/11/2003,0.860213,7.148487,9.332636,47.898317,35.449526
2/10/2003,0.889539,7.190886,9.198354,48.26076,35.276967
2/7/2003,0.879764,7.159794,9.097642,48.437334,35.104409
2/6/2003,0.840663,7.462241,9.184926,48.957767,35.104409
2/5/2003,0.92864,7.182407,9.440063,48.651082,35.066897
2/4/2003,1.006841,7.063689,9.601202,48.353693,35.374501
2/3/2003,1.085042,7.363309,9.748913,49.227277,36.064734
1/31/2003,1.133918,7.527253,9.560917,48.883418,35.862165
1/30/2003,1.085042,7.391575,9.708628,48.223585,35.689607
1/29/2003,1.006841,7.775994,9.654915,48.604616,36.087241
1/28/2003,1.036166,7.476373,9.849624,48.929888,36.147263
1/27/2003,1.065492,7.303951,9.869767,48.000545,35.336986
1/24/2003,1.241444,7.377442,10.004049,47.210602,35.487038
1/23/2003,1.260995,7.708155,10.071191,48.809072,36.439861
1/22/2003,1.241444,7.366136,10.312899,48.836951,36.064734
1/21/2003,1.153468,7.357656,10.299471,50.630583,36.769972
1/17/2003,1.143693,7.614877,10.373326,51.624979,37.490219
1/16/2003,1.221894,7.891884,10.641892,52.145412,37.737801
1/15/2003,1.339196,8.024735,11.205878,52.628671,37.955376
1/14/2003,1.25122,8.021909,11.387159,53.214154,38.570584
1/13/2003,0.772237,7.784474,11.635582,53.502251,38.47305
1/10/2003,0.791787,7.767514,11.575155,53.297795,38.728137
1/9/2003,0.762462,7.544212,11.326733,53.585892,38.953213
1/8/2003,0.742912,7.176753,11.30659,53.483664,37.505224
1/7/2003,0.801563,7.318084,11.19245,53.855403,37.857842
1/6/2003,0.60606,7.340696,11.179021,54.069151,37.655273
1/3/2003,0.586509,6.925186,10.823173,51.578513,37.512726
1/2/2003,0.596284,7.009983,11.11188,51.634274,38.713132
12/31/2002,0.62561,6.662311,10.796316,50.388955,37.895354
12/30/2002,0.547409,6.70471,10.57475,50.342485,37.992888
12/27/2002,0.586509,6.591646,10.406897,50.138032,36.882512
12/26/2002,0.508308,6.812121,10.46061,50.444713,37.332663
12/24/2002,0.527858,6.775375,10.393468,50.277432,37.28765
12/23/2002,0.527858,6.843213,10.440468,50.491183,37.205121
12/20/2002,0.527858,6.569033,10.57475,50.509767,38.105427
12/19/2002,0.566959,6.727323,10.500895,50.138032,37.632766
12/18/2002,0.527858,6.67927,10.715747,49.171515,37.797823
12/17/2002,0.566959,6.846041,10.735889,49.81276,38.161696
12/16/2002,0.615835,6.896919,11.669152,49.70124,38.910846
12/13/2002,0.64516,6.455969,11.642296,48.418746,37.862038
12/12/2002,0.66471,6.670791,11.682581,48.362988,38.491324
12/11/2002,0.703811,6.614259,11.548299,48.288639,38.955796
12/10/2002,0.713586,6.574686,11.649011,49.608307,39.32288
12/9/2002,0.703811,6.588819,11.682581,48.976353,38.843422
12/6/2002,0.772237,6.967584,12.065286,49.802683,39.734912
12/5/2002,0.791787,6.716016,12.609131,49.106337,39.719929
12/4/2002,0.762462,6.583166,12.333852,49.459154,40.783721
12/3/2002,0.772237,6.645351,12.246568,48.77209,40.401655
12/2/2002,0.830888,6.840387,12.582274,49.097054,40.738773
11/29/2002,0.840663,6.625565,12.421135,48.80923,40.379182
11/27/2002,0.840663,6.902573,12.421135,48.827799,41.083382
